subcategory,title,price,rating,reviews,url,category,value_score,popularity_score,price_bucket
Electric Screwdriver,"XIAOMI Mijia 3.6V Rechargeable Electric Screwdriver with 2000mAh Battery 5N.m torque 12PCS S2 Steel Screwdriver Bits 60mm Extension Rod Portable Cordless Design, Built-in LED Lights for Home DIY Projects",30.96,3.0,2,"https://www.banggood.com/XIAOMI-Mijia-3_6V-Rechargeable-Electric-Screwdriver-with-2000mAh-Battery-5N_m-torque-12PCS-S2-Steel-Screwdriver-Bits-60mm-Extension-Rod-Portable-Cordless-Design,Built-in-LED-Lights-for-Home-DIY-Projects-p-2013379.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224","Tools,Industrial And Scientific",0.0969,5.1962,Premium
Electric Screwdriver,GO 3 for BOSCH Electric Screwdriver 3.6V Rechargeable Type-C Torque Adjustment 7+1 Gear 360RPM Magnetic HEX Chuck LED Light Professional Portable Tool,50.31,5.0,3,https://www.banggood.com/GO-3-for-BOSCH-Electric-Screwdriver-3_6V-Rechargeable-Type-C-Torque-Adjustment-7+1-Gear-360RPM-Magnetic-HEX-Chuck-LED-Light-Professional-Portable-Tool-p-2034745.html?cur_warehouse=CN&ID=6334317&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.0994,10.0,Premium
Electric Screwdriver,USB Electric Drill High Concentricity Rotary Tool ABS Material 36V Safe Multipurpose Drill Bits Lightweight Portable DIY Jewelry Crafts Nail Art,5.41,4.93,0,https://www.banggood.com/USB-Electric-Drill-High-Concentricity-Rotary-Tool-ABS-Material-36V-Safe-Multipurpose-Drill-Bits-Lightweight-Portable-DIY-Jewelry-Crafts-Nail-Art-p-2042064.html?cur_warehouse=CN&ID=6316528&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.9113,4.93,Low
Electric Screwdriver,DTD153Z Brushless Impact Wrench 18V Cordless Tool High Torque Compact Design Adjustable Speed Heavy Duty Electric Driver,121.54,4.93,0,https://www.banggood.com/DTD153Z-Brushless-Impact-Wrench-18V-Cordless-Tool-High-Torque-Compact-Design-Adjustable-Speed-Heavy-Duty-Electric-Driver-p-2042164.html?cur_warehouse=CN&ID=523058&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.0406,4.93,Premium
Electric Screwdriver,Drillpro 18V 520N.m Cordless Brushless Power Impact Drivers Electric Screwdriver Drill Stepless Speed Change Switch Adapted To 18V Battery,30.18,4.9,115,https://www.banggood.com/Drillpro-18V-520N_m-Cordless-Brushless-Power-Impact-Drivers-Electric-Screwdriver-Drill-Stepless-Speed-Change-Switch-Adapted-To-18V-Battery-p-1640978.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1624,52.7746,Premium
Electric Screwdriver,50 In 1 Precision Electric Screwdriver Set Type-C Fast Charging Screwdriver Set with LED Light Phone Repair Electric Tool,17.02,4.97,39,https://www.banggood.com/50-In-1-Precision-Electric-Screwdriver-Set-Type-C-Fast-Charging-Screwdriver-Set-with-LED-Light-Phone-Repair-Electric-Tool-p-1989035.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.292,31.433,High
Electric Screwdriver,SEQURE ES666 Innovative Multi-functional Electric Screwdriver Smart Somatosensory Recognition LED Illumination Large Capacity Battery Precision Control 30PCS Hexagon Bits Essential Tool for Easy Assembly & Disassembly,23.22,4.79,14,https://www.banggood.com/SEQURE-ES666-Innovative-Multi-functional-Electric-Screwdriver-Smart-Somatosensory-Recognition-LED-Illumination-Large-Capacity-Battery-Precision-Control-30PCS-Hexagon-Bits-Essential-Tool-for-Easy-Assembly-and-Disassembly-p-2008263.html?cur_warehouse=CN&ID=532941&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2063,18.5516,High
Electric Screwdriver,66 in 1 Magnetic Screwdriver Set Precision Electrician Double Sided Magnetic Head Power Tools Screwdriver Bits,22.44,4.65,65,https://www.banggood.com/66-in-1-Magnetic-Screwdriver-Set-Precision-Electrician-Double-Sided-Magnetic-Head-Power-Tools-Screwdriver-Bits-p-1989066.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2072,37.7768,High
Electric Screwdriver,Wowstick 1F+ Electric Screwdriver 64 in 1 Dual Mode Cordless 3 LED Lights Lithium-ion Battery Alloy Steel Tri-Angle Screw Bits,36.38,5.0,3,https://www.banggood.com/Wowstick-1F+-Electric-Screwdriver-64-in-1-Dual-Mode-Cordless-3-LED-Lights-Lithium-ion-Battery-Alloy-Steel-Tri-Angle-Screw-Bits-p-2023736.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1374,10.0,Premium
Electric Screwdriver,11 In 1 Precision Electric Screwdriver Set Type-C Fast Charging Screwdriver Set with LED Light Phone Repair Electric Tool,13.93,4.93,42,https://www.banggood.com/11-In-1-Precision-Electric-Screwdriver-Set-Type-C-Fast-Charging-Screwdriver-Set-with-LED-Light-Phone-Repair-Electric-Tool-p-1989036.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.3539,32.3282,Medium
Electric Screwdriver,"32-in-1 Electric Screwdriver Set with 200rpm Speed, Enhanced 6N.m Electric and 10N.m Manual Torque Illuminating LED Lights Digital Display and One-Button Control Includes USB Cable and Storage Bag",34.06,4.93,0,"https://www.banggood.com/32-in-1-Electric-Screwdriver-Set-with-200rpm-Speed,Enhanced-6N_m-Electric-and-10N_m-Manual-Torque-Illuminating-LED-Lights-Digital-Display-and-One-Button-Control-Includes-USB-Cable-and-Storage-Bag-p-2014549.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224","Tools,Industrial And Scientific",0.1447,4.93,Premium
Electric Screwdriver,Xiaomi Wowstick 1F+ 64 in 1 Electric Screwdriver High Precision USB Charging LED Light 56 Alloy Steel Batch Heads Ideal for DIY and Home Repair,46.44,4.94,9836,https://www.banggood.com/Xiaomi-Wowstick-1F+-64-in-1-Electric-Screwdriver-High-Precision-USB-Charging-LED-Light-56-Alloy-Steel-Batch-Heads-Ideal-for-DIY-and-Home-Repair-p-1994919.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1064,489.9574,Premium
Electric Screwdriver,Deli Electric Screwdriver 4V Lithium Battery 2000mAh 300rpm 5N·m Torque LED Light 3-Speed Adjustment Portable Power Tool Set,21.67,4.0,2,https://www.banggood.com/Deli-Electric-Screwdriver-4V-Lithium-Battery-2000mAh-300rpm-5Nm-Torque-LED-Light-3-Speed-Adjustment-Portable-Power-Tool-Set-p-2023393.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1846,6.9282,High
Electric Screwdriver,3/8,35.6,5.0,2,https://www.banggood.com/3-or-8-inch-Brushless-Impact-Wrench-Cordless-550N_M-High-Torque-For-18V-Battery-p-1789863.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1404,8.6603,Premium
Electric Screwdriver,Cordless Electric Screwdriver Lithium Battery Compact Design for DIY Projects and Home Repairs Efficient Power Tool,18.57,4.93,0,https://www.banggood.com/Cordless-Electric-Screwdriver-Lithium-Battery-Compact-Design-for-DIY-Projects-and-Home-Repairs-Efficient-Power-Tool-p-2038204.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2655,4.93,High
Electric Screwdriver,Atuman E3 Electric Screwdriver Set 95 in 1 Rechargeable 650mAh Lithium Battery 230rpm High Torque Compact Design Precise Bits for Electronics and DIY Tasks,32.51,4.93,0,https://www.banggood.com/Atuman-E3-Electric-Screwdriver-Set-95-in-1-Rechargeable-650mAh-Lithium-Battery-230rpm-High-Torque-Compact-Design-Precise-Bits-for-Electronics-and-DIY-Tasks-p-2038426.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1516,4.93,Premium
Electric Screwdriver,Rechargeable Cordless Electric Screwdriver Set CRV Precision Tool Kit 600mAh Li Battery Wireless Charging Type-C for Mobile Phone Computer Repair,16.25,4.93,0,https://www.banggood.com/Rechargeable-Cordless-Electric-Screwdriver-Set-CRV-Precision-Tool-Kit-600mAh-Li-Battery-Wireless-Charging-Type-C-for-Mobile-Phone-Computer-Repair-p-2034055.html?cur_warehouse=CN&ID=6287836&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.3034,4.93,Medium
Electric Screwdriver,SHSIWI YSQ-70 Torque Screwdriver Adjustable 10-70 in-lb with 10 Bits 1/4 Drive Precision Tools Dual Range Lightweight Nylon Coating,22.45,4.93,0,https://www.banggood.com/SHSIWI-YSQ-70-Torque-Screwdriver-Adjustable-10-70-in-lb-with-10-Bits-1-or-4-Drive-Precision-Tools-Dual-Range-Lightweight-Nylon-Coating-p-2035907.html?cur_warehouse=CN&ID=6316528&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2196,4.93,High
Electric Screwdriver,Drillpro 18V 520Nm Cordless Brushless Impact Electric Screwdriver Stepless Speed Rechargable Driver Adapted To Makiita Battery,35.6,4.84,43,https://www.banggood.com/Drillpro-18V-520Nm-Cordless-Brushless-Impact-Electric-Screwdriver-Stepless-Speed-Rechargable-Driver-Adapted-To-Makiita-Battery-p-1602644.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.136,32.1049,Premium
Electric Screwdriver,Multifunctional Electric Corner Screwdriver 90 Degree Right Angle High Torque Adjustable Magnetic Bit Holder Ergonomic Handle Compatibility for Lithium Drills,7.73,4.93,0,https://www.banggood.com/Multifunctional-Electric-Corner-Screwdriver-90-Degree-Right-Angle-High-Torque-Adjustable-Magnetic-Bit-Holder-Ergonomic-Handle-Compatibility-for-Lithium-Drills-p-2032144.html?cur_warehouse=CN&ID=6287844&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.6378,4.93,Low
Electric Screwdriver,50-in-1 Mini Portable Electric Screwdriver Set 0.35 N·m Torque 200 r/min High-Speed Compact Design Rechargeable Lithium Battery for Electronics Repair and DIY,25.54,5.0,1,https://www.banggood.com/50-in-1-Mini-Portable-Electric-Screwdriver-Set-0_35-Nm-Torque-200-r-or-min-High-Speed-Compact-Design-Rechargeable-Lithium-Battery-for-Electronics-Repair-and-DIY-p-2018527.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1958,7.0711,High
Electric Screwdriver,47PCS 4.2V Cordless Electric Screwdriver Tool Set USB Charging 1800mAh Battery LED Light 3.5Nm Torque Includes Bits and Accessories,24.77,3.0,1,https://www.banggood.com/47PCS-4_2V-Cordless-Electric-Screwdriver-Tool-Set-USB-Charging-1800mAh-Battery-LED-Light-3_5Nm-Torque-Includes-Bits-and-Accessories-p-2018870.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1211,4.2426,High
Electric Screwdriver,120 in 1 Precision Electric Screwdriver Set 350mAh Lithium Battery 180 RPM Motor 100 Precision Bits Ergonomic Design LED Lights,29.41,4.8,5,https://www.banggood.com/120-in-1-Precision-Electric-Screwdriver-Set-350mAh-Lithium-Battery-180-RPM-Motor-100-Precision-Bits-Ergonomic-Design-LED-Lights-p-2018871.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1632,11.7576,Premium
Electric Screwdriver,50 in 1 Electric Screwdriver JD1006-A High Torque Quiet Operation Long Endurance Standby 90 days Precision Multi-Bit Pack Lightweight Aluminum Alloy Ideal for DIY and Professional Use,19.35,5.0,1,https://www.banggood.com/50-in-1-Electric-Screwdriver-JD1006-A-High-Torque-Quiet-Operation-Long-Endurance-Standby-90-days-Precision-Multi-Bit-Pack-Lightweight-Aluminum-Alloy-Ideal-for-DIY-and-Professional-Use-p-2014551.html?cur_warehouse=CN&ID=514801&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2584,7.0711,High
Electric Screwdriver,36 in 1 High-Speed Electric Screwdriver Set with 36 Bits 200RPM Motor Dual-Mode Operation Energy-Efficient 350mAh Battery Convenient Type-C Charge Illuminating LED Lights for Precision Repair Tasks,21.67,4.93,0,https://www.banggood.com/36-in-1-High-Speed-Electric-Screwdriver-Set-with-36-Bits-200RPM-Motor-Dual-Mode-Operation-Energy-Efficient-350mAh-Battery-Convenient-Type-C-Charge-Illuminating-LED-Lights-for-Precision-Repair-Tasks-p-2014616.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2275,4.93,High
Electric Screwdriver,JAKEMY 8196 High Efficiency Patented Design Electric Screwdriver with 360° Shadowless Lighting 1500mah PD Charge Battery 4 Adjustable Gears 30 Screwdriver Bits Perfect for Home Appliances and Electronic Repairs,36.38,5.0,5,https://www.banggood.com/JAKEMY-8196-High-Efficiency-Patented-Design-Electric-Screwdriver-with-360-Shadowless-Lighting-1500mah-PD-Charge-Battery-4-Adjustable-Gears-30-Screwdriver-Bits-Perfect-for-Home-Appliances-and-Electronic-Repairs-p-2015737.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.1374,12.2474,Premium
Electric Screwdriver,iFixes iF2 Intelligence High-Speed Magnetic Motor Electric Screwdriver Adjustable Torque LED Lights 24 Screws Type-C Charging Cable Included Ideal for Precision Screw Driving Tasks,20.89,5.0,1,https://www.banggood.com/IFixes-iF2-Intelligence-High-Speed-Magnetic-Motor-Electric-Screwdriver-Adjustable-Torque-LED-Lights-24-Screws-Type-C-Charging-Cable-Included-Ideal-for-Precision-Screw-Driving-Tasks-p-2005093.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2393,7.0711,High
Electric Screwdriver,"SEQURE ES555 Electric Screwdrivers Automatic and Manual Modes, Precision Torque Control Illuminated LED Light Clear Display Electric Screwdriver with Various Hexagon Bits for Assembly and Disassembly",26.31,4.93,0,"https://www.banggood.com/SEQURE-ES555-Electric-Screwdrivers-Automatic-and-Manual-Modes,Precision-Torque-Control-Illuminated-LED-Light-Clear-Display-Electric-Screwdriver-with-Various-Hexagon-Bits-for-Assembly-and-Disassembly-p-2008123.html?cur_warehouse=CN&ID=532941&rmmds=CategoryToolsPop&trace_id=1ca01763853745224","Tools,Industrial And Scientific",0.1874,4.93,High
Electric Screwdriver,Wowstick Try 19 In 1 Electric Screwdriver Cordless Power Screwdriver Repair Tools,19.35,4.94,589,https://www.banggood.com/Wowstick-Try-19-In-1-Electric-Screwdriver-Cordless-Power-Screwdriver-Repair-Tools-p-1987955.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853745224,"Tools,Industrial And Scientific",0.2553,119.9922,High
Woodworking Clamp,ENJOYWOOD 16mm/19mm/20mm/28mm MFT Table Workbench Quick Ratchet Bench Dog Hold Down Clamp Clip for 16mm/19mm/20mm/28mm Dog Holes,13.15,4.89,238,https://www.banggood.com/ENJOYWOOD-16mm-or-19mm-or-20mm-or-28mm-MFT-Table-Workbench-Quick-Ratchet-Bench-Dog-Hold-Down-Clamp-Clip-for-16mm-or-19mm-or-20mm-or-28mm-Dog-Holes-p-2011171.html?cur_warehouse=CN&ID=62901206317949&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.3719,75.5976,Medium
Woodworking Clamp,ENJOYWOOD 2 PCS 19mm 20mm Bench Dog Hold Down Quick Clamps Stainless Steel MFT Clamps For MFT Table,20.89,4.9,209,https://www.banggood.com/ENJOYWOOD-2-PCS-19mm-20mm-Bench-Dog-Hold-Down-Quick-Clamps-Stainless-Steel-MFT-Clamps-For-MFT-Table-p-2006735.html?cur_warehouse=CN&ID=6290119&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.2346,71.0077,High
Woodworking Clamp,ENJOYWOOD 160x60mm Heavy Duty Dovetail Clamp with Soft-Grip Handle Woodworking Clamping Tool for Joinery Work,4.33,4.66,32,https://www.banggood.com/ENJOYWOOD-160x60mm-Heavy-Duty-Dovetail-Clamp-with-Soft-Grip-Handle-Woodworking-Clamping-Tool-for-Joinery-Work-p-2020291.html?cur_warehouse=CN&ID=6330401&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",1.0762,26.7697,Low
Woodworking Clamp,Single Hand F Clamp High Hardness Engineering Plastic G Style Design 50mm Maximum Opening Ideal for Woodworking and Model Aviation,3.86,4.87,91,https://www.banggood.com/Single-Hand-F-Clamp-High-Hardness-Engineering-Plastic-G-Style-Design-50mm-Maximum-Opening-Ideal-for-Woodworking-and-Model-Aviation-p-2006727.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",1.2617,46.7114,Low
Woodworking Clamp,19mm/20mm 2PCS Woodworking Desktop Clip with 4 PCS Dog Holes Stop Fast Fixed Dog Hole Clip Clamp Brass Stainless Steel Fixture Vise Benches Joinery Carpenter Tool,1.54,4.84,112,https://www.banggood.com/19mm-or-20mm-2PCS-Woodworking-Desktop-Clip-with-4-PCS-Dog-Holes-Stop-Fast-Fixed-Dog-Hole-Clip-Clamp-Brass-Stainless-Steel-Fixture-Vise-Benches-Joinery-Carpenter-Tool-p-1992690.html?cur_warehouse=CN&ID=6334219&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",3.1429,51.4499,Low
Woodworking Clamp,ENJOYWOOD Aluminum Alloy Woodworking MFT Table Hold Down Clamp Woodworking Desktop Presser Dare for Quick Manual Pressing Plate Woodworking Machinery Accessories DIY Clamps,8.51,4.85,1199,https://www.banggood.com/ENJOYWOOD-Aluminum-Alloy-Woodworking-MFT-Table-Hold-Down-Clamp-Woodworking-Desktop-Presser-Dare-for-Quick-Manual-Pressing-Plate-Woodworking-Machinery-Accessories-DIY-Clamps-p-1880707.html?cur_warehouse=CN&ID=62901196317949&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.5699,168.0089,Low
Woodworking Clamp,VEIKO 2 Set Woodworking Precision Clamping Square L-Shaped Auxiliary Fixture Splicing Board Carpenter Square Ruler Woodworking Tool,16.25,4.88,1349,https://www.banggood.com/VEIKO-2-Set-Woodworking-Precision-Clamping-Square-L-Shaped-Auxiliary-Fixture-Splicing-Board-Carpenter-Square-Ruler-Woodworking-Tool-p-1770298.html?cur_warehouse=CN&ID=62897736317948&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.3003,179.3026,Medium
Woodworking Clamp,2 Pack ENJOYWOOD Quick Acting T Track Hold Down Clamps with T bolts and Silder Aluminum Alloy Woodworking Clamps for Routers Drill Presses CNC Table Saws,10.06,4.94,1489,https://www.banggood.com/2-Pack-ENJOYWOOD-Quick-Acting-T-Track-Hold-Down-Clamps-with-T-bolts-and-Silder-Aluminum-Alloy-Woodworking-Clamps-for-Routers-Drill-Presses-CNC-Table-Saws-p-1862888.html?cur_warehouse=CN&ID=6317948&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.4911,190.6866,Medium
Woodworking Clamp,ENJOYWOOD Woodworking Fast Hold Down Bench Dog Clamp Desktop Quick Acting MFT Clamp,10.06,4.82,133,https://www.banggood.com/ENJOYWOOD-Woodworking-Fast-Hold-Down-Bench-Dog-Clamp-Desktop-Quick-Acting-MFT-Clamp-p-1983284.html?cur_warehouse=CN&ID=6298684&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.4791,55.7955,Medium
Woodworking Clamp,ENJOYWOOD 6PCS Woodworking Upgrade Right Angle Positioning Clamp Precision 90 Degree Clamping Square L-Shaped Auxiliary Fixture Splicing Board Carpenter Square Ruler Woodworking Tool,19.35,4.95,150,https://www.banggood.com/ENJOYWOOD-6PCS-Woodworking-Upgrade-Right-Angle-Positioning-Clamp-Precision-90-Degree-Clamping-Square-L-Shaped-Auxiliary-Fixture-Splicing-Board-Carpenter-Square-Ruler-Woodworking-Tool-p-1974873.html?cur_warehouse=CN&ID=6289773&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.2558,60.8266,High
Woodworking Clamp,ENJOYWOOD 4 Set Mini Woodworking Right Angle Positioning Clamp 90 Degree Precision Clamping Square Carpenter Square,32.51,4.91,144,https://www.banggood.com/ENJOYWOOD-4-Set-Mini-Woodworking-Right-Angle-Positioning-Clamp-90-Degree-Precision-Clamping-Square-Carpenter-Square-p-1984168.html?cur_warehouse=CN&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.151,59.1242,Premium
Woodworking Clamp,19mm 20mm MFT Table Workbench Bench Dog Clamp Stop Woodworking Workbench Peg Brake Stopper Ruler Stop Fence,3.09,4.79,57,https://www.banggood.com/19mm-20mm-MFT-Table-Workbench-Bench-Dog-Clamp-Stop-Woodworking-Workbench-Peg-Brake-Stopper-Ruler-Stop-Fence-p-2013483.html?cur_warehouse=CN&ID=62878306290120&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",1.5502,36.4796,Low
Woodworking Clamp,Woodworking Table Limit Block 19/20mm Dog Hole Guide Rail Track Workbench Peg Brake Bench Clamp,7.73,4.67,43,https://www.banggood.com/Woodworking-Table-Limit-Block-19-or-20mm-Dog-Hole-Guide-Rail-Track-Workbench-Peg-Brake-Bench-Clamp-p-2013174.html?cur_warehouse=CN&ID=6290119&rmmds=CategoryToolsPop&trace_id=1ca01763853760142,"Tools,Industrial And Scientific",0.6041,30.9773,Low
